date,year,month,day,weekday,weekday_cn
2013-12-18,2013,12,18,Wednesday,周三
2013-12-19,2013,12,19,Thursday,周四
2013-12-20,2013,12,20,Friday,周五
2013-12-23,2013,12,23,Monday,周一
2013-12-24,2013,12,24,Tuesday,周二
2013-12-25,2013,12,25,Wednesday,周三
2013-12-26,2013,12,26,Thursday,周四
2013-12-27,2013,12,27,Friday,周五
2013-12-30,2013,12,30,Monday,周一
2013-12-31,2013,12,31,Tuesday,周二
2014-01-02,2014,1,2,Thursday,周四
2014-01-03,2014,1,3,Friday,周五
2014-01-06,2014,1,6,Monday,周一
2014-01-07,2014,1,7,Tuesday,周二
2014-01-08,2014,1,8,Wednesday,周三
2014-01-09,2014,1,9,Thursday,周四
2014-01-10,2014,1,10,Friday,周五
2014-01-13,2014,1,13,Monday,周一
2014-01-14,2014,1,14,Tuesday,周二
2014-01-15,2014,1,15,Wednesday,周三
2014-01-16,2014,1,16,Thursday,周四
2014-01-17,2014,1,17,Friday,周五
2014-01-20,2014,1,20,Monday,周一
2014-01-21,2014,1,21,Tuesday,周二
2014-01-22,2014,1,22,Wednesday,周三
2014-01-23,2014,1,23,Thursday,周四
2014-01-24,2014,1,24,Friday,周五
2014-01-26,2014,1,26,Sunday,周日
2014-01-27,2014,1,27,Monday,周一
2014-01-28,2014,1,28,Tuesday,周二
2014-01-29,2014,1,29,Wednesday,周三
2014-01-30,2014,1,30,Thursday,周四
2014-02-07,2014,2,7,Friday,周五
2014-02-08,2014,2,8,Saturday,周六
2014-02-10,2014,2,10,Monday,周一
2014-02-11,2014,2,11,Tuesday,周二
2014-02-12,2014,2,12,Wednesday,周三
2014-02-13,2014,2,13,Thursday,周四
2014-02-14,2014,2,14,Friday,周五
2014-02-17,2014,2,17,Monday,周一
2014-02-18,2014,2,18,Tuesday,周二
2014-02-19,2014,2,19,Wednesday,周三
2014-02-20,2014,2,20,Thursday,周四
2014-02-21,2014,2,21,Friday,周五
2014-02-24,2014,2,24,Monday,周一
2014-02-25,2014,2,25,Tuesday,周二
2014-02-26,2014,2,26,Wednesday,周三
2014-02-27,2014,2,27,Thursday,周四
2014-02-28,2014,2,28,Friday,周五
2014-03-03,2014,3,3,Monday,周一
2014-03-04,2014,3,4,Tuesday,周二
2014-03-05,2014,3,5,Wednesday,周三
2014-03-06,2014,3,6,Thursday,周四
2014-03-07,2014,3,7,Friday,周五
2014-03-10,2014,3,10,Monday,周一
2014-03-11,2014,3,11,Tuesday,周二
2014-03-12,2014,3,12,Wednesday,周三
2014-03-13,2014,3,13,Thursday,周四
2014-03-14,2014,3,14,Friday,周五
2014-03-17,2014,3,17,Monday,周一
2014-03-18,2014,3,18,Tuesday,周二
2014-03-19,2014,3,19,Wednesday,周三
2014-03-20,2014,3,20,Thursday,周四
2014-03-21,2014,3,21,Friday,周五
2014-03-24,2014,3,24,Monday,周一
2014-03-25,2014,3,25,Tuesday,周二
2014-03-26,2014,3,26,Wednesday,周三
2014-03-27,2014,3,27,Thursday,周四
2014-03-28,2014,3,28,Friday,周五
2014-03-31,2014,3,31,Monday,周一
2014-04-01,2014,4,1,Tuesday,周二
2014-04-02,2014,4,2,Wednesday,周三
2014-04-03,2014,4,3,Thursday,周四
2014-04-04,2014,4,4,Friday,周五
2014-04-08,2014,4,8,Tuesday,周二
2014-04-09,2014,4,9,Wednesday,周三
2014-04-10,2014,4,10,Thursday,周四
2014-04-11,2014,4,11,Friday,周五
2014-04-14,2014,4,14,Monday,周一
2014-04-15,2014,4,15,Tuesday,周二
2014-04-16,2014,4,16,Wednesday,周三
2014-04-17,2014,4,17,Thursday,周四
2014-04-18,2014,4,18,Friday,周五
2014-04-21,2014,4,21,Monday,周一
2014-04-22,2014,4,22,Tuesday,周二
2014-04-23,2014,4,23,Wednesday,周三
2014-04-24,2014,4,24,Thursday,周四
2014-04-25,2014,4,25,Friday,周五
2014-04-28,2014,4,28,Monday,周一
2014-04-29,2014,4,29,Tuesday,周二
2014-04-30,2014,4,30,Wednesday,周三
2014-05-04,2014,5,4,Sunday,周日
2014-05-05,2014,5,5,Monday,周一
2014-05-06,2014,5,6,Tuesday,周二
2014-05-07,2014,5,7,Wednesday,周三
2014-05-08,2014,5,8,Thursday,周四
2014-05-09,2014,5,9,Friday,周五
2014-05-12,2014,5,12,Monday,周一
2014-05-13,2014,5,13,Tuesday,周二
2014-05-14,2014,5,14,Wednesday,周三
2014-05-15,2014,5,15,Thursday,周四
2014-05-16,2014,5,16,Friday,周五
2014-05-19,2014,5,19,Monday,周一
2014-05-20,2014,5,20,Tuesday,周二
2014-05-21,2014,5,21,Wednesday,周三
2014-05-22,2014,5,22,Thursday,周四
2014-05-23,2014,5,23,Friday,周五
2014-05-26,2014,5,26,Monday,周一
2014-05-27,2014,5,27,Tuesday,周二
2014-05-28,2014,5,28,Wednesday,周三
2014-05-29,2014,5,29,Thursday,周四
2014-05-30,2014,5,30,Friday,周五
2014-06-03,2014,6,3,Tuesday,周二
2014-06-04,2014,6,4,Wednesday,周三
2014-06-05,2014,6,5,Thursday,周四
2014-06-06,2014,6,6,Friday,周五
2014-06-09,2014,6,9,Monday,周一
2014-06-10,2014,6,10,Tuesday,周二
2014-06-11,2014,6,11,Wednesday,周三
2014-06-12,2014,6,12,Thursday,周四
2014-06-13,2014,6,13,Friday,周五
2014-06-16,2014,6,16,Monday,周一
2014-06-17,2014,6,17,Tuesday,周二
2014-06-18,2014,6,18,Wednesday,周三
2014-06-19,2014,6,19,Thursday,周四
2014-06-20,2014,6,20,Friday,周五
2014-06-23,2014,6,23,Monday,周一
2014-06-24,2014,6,24,Tuesday,周二
2014-06-25,2014,6,25,Wednesday,周三
2014-06-26,2014,6,26,Thursday,周四
2014-06-27,2014,6,27,Friday,周五
2014-06-30,2014,6,30,Monday,周一
2014-07-01,2014,7,1,Tuesday,周二
2014-07-02,2014,7,2,Wednesday,周三
2014-07-03,2014,7,3,Thursday,周四
2014-07-04,2014,7,4,Friday,周五
2014-07-07,2014,7,7,Monday,周一
2014-07-08,2014,7,8,Tuesday,周二
2014-07-09,2014,7,9,Wednesday,周三
2014-07-10,2014,7,10,Thursday,周四
2014-07-11,2014,7,11,Friday,周五
2014-07-14,2014,7,14,Monday,周一
2014-07-15,2014,7,15,Tuesday,周二
2014-07-16,2014,7,16,Wednesday,周三
2014-07-17,2014,7,17,Thursday,周四
2014-07-18,2014,7,18,Friday,周五
2014-07-21,2014,7,21,Monday,周一
2014-07-22,2014,7,22,Tuesday,周二
2014-07-23,2014,7,23,Wednesday,周三
2014-07-24,2014,7,24,Thursday,周四
2014-07-25,2014,7,25,Friday,周五
2014-07-28,2014,7,28,Monday,周一
2014-07-29,2014,7,29,Tuesday,周二
2014-07-30,2014,7,30,Wednesday,周三
2014-07-31,2014,7,31,Thursday,周四
2014-08-01,2014,8,1,Friday,周五
2014-08-04,2014,8,4,Monday,周一
2014-08-05,2014,8,5,Tuesday,周二
2014-08-06,2014,8,6,Wednesday,周三
2014-08-07,2014,8,7,Thursday,周四
2014-08-08,2014,8,8,Friday,周五
2014-08-11,2014,8,11,Monday,周一
2014-08-12,2014,8,12,Tuesday,周二
2014-08-13,2014,8,13,Wednesday,周三
2014-08-14,2014,8,14,Thursday,周四
2014-08-15,2014,8,15,Friday,周五
2014-08-18,2014,8,18,Monday,周一
2014-08-19,2014,8,19,Tuesday,周二
2014-08-20,2014,8,20,Wednesday,周三
2014-08-21,2014,8,21,Thursday,周四
2014-08-22,2014,8,22,Friday,周五
2014-08-25,2014,8,25,Monday,周一
2014-08-26,2014,8,26,Tuesday,周二
2014-08-27,2014,8,27,Wednesday,周三
2014-08-28,2014,8,28,Thursday,周四
2014-08-29,2014,8,29,Friday,周五
2014-09-01,2014,9,1,Monday,周一
2014-09-02,2014,9,2,Tuesday,周二
2014-09-03,2014,9,3,Wednesday,周三
2014-09-04,2014,9,4,Thursday,周四
2014-09-05,2014,9,5,Friday,周五
2014-09-09,2014,9,9,Tuesday,周二
2014-09-10,2014,9,10,Wednesday,周三
2014-09-11,2014,9,11,Thursday,周四
2014-09-12,2014,9,12,Friday,周五
2014-09-15,2014,9,15,Monday,周一
2014-09-16,2014,9,16,Tuesday,周二
2014-09-17,2014,9,17,Wednesday,周三
2014-09-18,2014,9,18,Thursday,周四
2014-09-19,2014,9,19,Friday,周五
2014-09-22,2014,9,22,Monday,周一
2014-09-23,2014,9,23,Tuesday,周二
2014-09-24,2014,9,24,Wednesday,周三
2014-09-25,2014,9,25,Thursday,周四
2014-09-26,2014,9,26,Friday,周五
2014-09-28,2014,9,28,Sunday,周日
2014-09-29,2014,9,29,Monday,周一
2014-09-30,2014,9,30,Tuesday,周二
2014-10-08,2014,10,8,Wednesday,周三
2014-10-09,2014,10,9,Thursday,周四
2014-10-10,2014,10,10,Friday,周五
2014-10-11,2014,10,11,Saturday,周六
2014-10-13,2014,10,13,Monday,周一
2014-10-14,2014,10,14,Tuesday,周二
2014-10-15,2014,10,15,Wednesday,周三
2014-10-16,2014,10,16,Thursday,周四
2014-10-17,2014,10,17,Friday,周五
2014-10-20,2014,10,20,Monday,周一
2014-10-21,2014,10,21,Tuesday,周二
2014-10-22,2014,10,22,Wednesday,周三
2014-10-23,2014,10,23,Thursday,周四
2014-10-24,2014,10,24,Friday,周五
2014-10-27,2014,10,27,Monday,周一
2014-10-28,2014,10,28,Tuesday,周二
2014-10-29,2014,10,29,Wednesday,周三
2014-10-30,2014,10,30,Thursday,周四
2014-10-31,2014,10,31,Friday,周五
2014-11-03,2014,11,3,Monday,周一
2014-11-04,2014,11,4,Tuesday,周二
2014-11-05,2014,11,5,Wednesday,周三
2014-11-06,2014,11,6,Thursday,周四
2014-11-07,2014,11,7,Friday,周五
2014-11-10,2014,11,10,Monday,周一
2014-11-11,2014,11,11,Tuesday,周二
2014-11-12,2014,11,12,Wednesday,周三
2014-11-13,2014,11,13,Thursday,周四
2014-11-14,2014,11,14,Friday,周五
2014-11-17,2014,11,17,Monday,周一
2014-11-18,2014,11,18,Tuesday,周二
2014-11-19,2014,11,19,Wednesday,周三
2014-11-20,2014,11,20,Thursday,周四
2014-11-21,2014,11,21,Friday,周五
2014-11-24,2014,11,24,Monday,周一
2014-11-25,2014,11,25,Tuesday,周二
2014-11-26,2014,11,26,Wednesday,周三
2014-11-27,2014,11,27,Thursday,周四
2014-11-28,2014,11,28,Friday,周五
2014-12-01,2014,12,1,Monday,周一
2014-12-02,2014,12,2,Tuesday,周二
2014-12-03,2014,12,3,Wednesday,周三
2014-12-04,2014,12,4,Thursday,周四
2014-12-05,2014,12,5,Friday,周五
2014-12-08,2014,12,8,Monday,周一
2014-12-09,2014,12,9,Tuesday,周二
2014-12-10,2014,12,10,Wednesday,周三
2014-12-11,2014,12,11,Thursday,周四
2014-12-12,2014,12,12,Friday,周五
2014-12-15,2014,12,15,Monday,周一
2014-12-16,2014,12,16,Tuesday,周二
2014-12-17,2014,12,17,Wednesday,周三
2014-12-18,2014,12,18,Thursday,周四
2014-12-19,2014,12,19,Friday,周五
2014-12-22,2014,12,22,Monday,周一
2014-12-23,2014,12,23,Tuesday,周二
2014-12-24,2014,12,24,Wednesday,周三
2014-12-25,2014,12,25,Thursday,周四
2014-12-26,2014,12,26,Friday,周五
2014-12-29,2014,12,29,Monday,周一
2014-12-30,2014,12,30,Tuesday,周二
2014-12-31,2014,12,31,Wednesday,周三
2015-01-04,2015,1,4,Sunday,周日
2015-01-05,2015,1,5,Monday,周一
2015-01-06,2015,1,6,Tuesday,周二
2015-01-07,2015,1,7,Wednesday,周三
2015-01-08,2015,1,8,Thursday,周四
2015-01-09,2015,1,9,Friday,周五
2015-01-12,2015,1,12,Monday,周一
2015-01-13,2015,1,13,Tuesday,周二
2015-01-14,2015,1,14,Wednesday,周三
2015-01-15,2015,1,15,Thursday,周四
2015-01-16,2015,1,16,Friday,周五
2015-01-19,2015,1,19,Monday,周一
2015-01-20,2015,1,20,Tuesday,周二
2015-01-21,2015,1,21,Wednesday,周三
2015-01-22,2015,1,22,Thursday,周四
2015-01-23,2015,1,23,Friday,周五
2015-01-26,2015,1,26,Monday,周一
2015-01-27,2015,1,27,Tuesday,周二
2015-01-28,2015,1,28,Wednesday,周三
2015-01-29,2015,1,29,Thursday,周四
2015-01-30,2015,1,30,Friday,周五
2015-02-02,2015,2,2,Monday,周一
2015-02-03,2015,2,3,Tuesday,周二
2015-02-04,2015,2,4,Wednesday,周三
2015-02-05,2015,2,5,Thursday,周四
2015-02-06,2015,2,6,Friday,周五
2015-02-09,2015,2,9,Monday,周一
2015-02-10,2015,2,10,Tuesday,周二
2015-02-11,2015,2,11,Wednesday,周三
2015-02-12,2015,2,12,Thursday,周四
2015-02-13,2015,2,13,Friday,周五
2015-02-15,2015,2,15,Sunday,周日
2015-02-16,2015,2,16,Monday,周一
2015-02-17,2015,2,17,Tuesday,周二
2015-02-25,2015,2,25,Wednesday,周三
2015-02-26,2015,2,26,Thursday,周四
2015-02-27,2015,2,27,Friday,周五
2015-02-28,2015,2,28,Saturday,周六
2015-03-02,2015,3,2,Monday,周一
2015-03-03,2015,3,3,Tuesday,周二
2015-03-04,2015,3,4,Wednesday,周三
2015-03-05,2015,3,5,Thursday,周四
2015-03-06,2015,3,6,Friday,周五
2015-03-09,2015,3,9,Monday,周一
2015-03-10,2015,3,10,Tuesday,周二
2015-03-11,2015,3,11,Wednesday,周三
2015-03-12,2015,3,12,Thursday,周四
2015-03-13,2015,3,13,Friday,周五
2015-03-16,2015,3,16,Monday,周一
2015-03-17,2015,3,17,Tuesday,周二
2015-03-18,2015,3,18,Wednesday,周三
2015-03-19,2015,3,19,Thursday,周四
2015-03-20,2015,3,20,Friday,周五
2015-03-23,2015,3,23,Monday,周一
2015-03-24,2015,3,24,Tuesday,周二
2015-03-25,2015,3,25,Wednesday,周三
2015-03-26,2015,3,26,Thursday,周四
2015-03-27,2015,3,27,Friday,周五
2015-03-30,2015,3,30,Monday,周一
2015-03-31,2015,3,31,Tuesday,周二
2015-04-01,2015,4,1,Wednesday,周三
2015-04-02,2015,4,2,Thursday,周四
2015-04-03,2015,4,3,Friday,周五
2015-04-07,2015,4,7,Tuesday,周二
2015-04-08,2015,4,8,Wednesday,周三
2015-04-09,2015,4,9,Thursday,周四
2015-04-10,2015,4,10,Friday,周五
2015-04-13,2015,4,13,Monday,周一
2015-04-14,2015,4,14,Tuesday,周二
2015-04-15,2015,4,15,Wednesday,周三
2015-04-16,2015,4,16,Thursday,周四
2015-04-17,2015,4,17,Friday,周五
2015-04-20,2015,4,20,Monday,周一
2015-04-21,2015,4,21,Tuesday,周二
2015-04-22,2015,4,22,Wednesday,周三
2015-04-23,2015,4,23,Thursday,周四
2015-04-24,2015,4,24,Friday,周五
2015-04-27,2015,4,27,Monday,周一
2015-04-28,2015,4,28,Tuesday,周二
2015-04-29,2015,4,29,Wednesday,周三
2015-04-30,2015,4,30,Thursday,周四
2015-05-04,2015,5,4,Monday,周一
2015-05-05,2015,5,5,Tuesday,周二
2015-05-06,2015,5,6,Wednesday,周三
2015-05-07,2015,5,7,Thursday,周四
2015-05-08,2015,5,8,Friday,周五
2015-05-11,2015,5,11,Monday,周一
2015-05-12,2015,5,12,Tuesday,周二
2015-05-13,2015,5,13,Wednesday,周三
2015-05-14,2015,5,14,Thursday,周四
2015-05-15,2015,5,15,Friday,周五
2015-05-18,2015,5,18,Monday,周一
2015-05-19,2015,5,19,Tuesday,周二
2015-05-20,2015,5,20,Wednesday,周三
2015-05-21,2015,5,21,Thursday,周四
2015-05-22,2015,5,22,Friday,周五
2015-05-25,2015,5,25,Monday,周一
2015-05-26,2015,5,26,Tuesday,周二
2015-05-27,2015,5,27,Wednesday,周三
2015-05-28,2015,5,28,Thursday,周四
2015-05-29,2015,5,29,Friday,周五
2015-06-01,2015,6,1,Monday,周一
2015-06-02,2015,6,2,Tuesday,周二
2015-06-03,2015,6,3,Wednesday,周三
2015-06-04,2015,6,4,Thursday,周四
2015-06-05,2015,6,5,Friday,周五
2015-06-08,2015,6,8,Monday,周一
2015-06-09,2015,6,9,Tuesday,周二
2015-06-10,2015,6,10,Wednesday,周三
2015-06-11,2015,6,11,Thursday,周四
2015-06-12,2015,6,12,Friday,周五
2015-06-15,2015,6,15,Monday,周一
2015-06-16,2015,6,16,Tuesday,周二
2015-06-17,2015,6,17,Wednesday,周三
2015-06-18,2015,6,18,Thursday,周四
2015-06-19,2015,6,19,Friday,周五
2015-06-23,2015,6,23,Tuesday,周二
2015-06-24,2015,6,24,Wednesday,周三
2015-06-25,2015,6,25,Thursday,周四
2015-06-26,2015,6,26,Friday,周五
2015-06-29,2015,6,29,Monday,周一
2015-06-30,2015,6,30,Tuesday,周二
2015-07-01,2015,7,1,Wednesday,周三
2015-07-02,2015,7,2,Thursday,周四
2015-07-03,2015,7,3,Friday,周五
2015-07-06,2015,7,6,Monday,周一
2015-07-07,2015,7,7,Tuesday,周二
2015-07-08,2015,7,8,Wednesday,周三
2015-07-09,2015,7,9,Thursday,周四
2015-07-10,2015,7,10,Friday,周五
2015-07-13,2015,7,13,Monday,周一
2015-07-14,2015,7,14,Tuesday,周二
2015-07-15,2015,7,15,Wednesday,周三
2015-07-16,2015,7,16,Thursday,周四
2015-07-17,2015,7,17,Friday,周五
2015-07-20,2015,7,20,Monday,周一
2015-07-21,2015,7,21,Tuesday,周二
2015-07-22,2015,7,22,Wednesday,周三
2015-07-23,2015,7,23,Thursday,周四
2015-07-24,2015,7,24,Friday,周五
2015-07-27,2015,7,27,Monday,周一
2015-07-28,2015,7,28,Tuesday,周二
2015-07-29,2015,7,29,Wednesday,周三
2015-07-30,2015,7,30,Thursday,周四
2015-07-31,2015,7,31,Friday,周五
2015-08-03,2015,8,3,Monday,周一
2015-08-04,2015,8,4,Tuesday,周二
2015-08-05,2015,8,5,Wednesday,周三
2015-08-06,2015,8,6,Thursday,周四
2015-08-07,2015,8,7,Friday,周五
2015-08-10,2015,8,10,Monday,周一
2015-08-11,2015,8,11,Tuesday,周二
2015-08-12,2015,8,12,Wednesday,周三
2015-08-13,2015,8,13,Thursday,周四
2015-08-14,2015,8,14,Friday,周五
2015-08-17,2015,8,17,Monday,周一
2015-08-18,2015,8,18,Tuesday,周二
2015-08-19,2015,8,19,Wednesday,周三
2015-08-20,2015,8,20,Thursday,周四
2015-08-21,2015,8,21,Friday,周五
2015-08-24,2015,8,24,Monday,周一
2015-08-25,2015,8,25,Tuesday,周二
2015-08-26,2015,8,26,Wednesday,周三
2015-08-27,2015,8,27,Thursday,周四
2015-08-28,2015,8,28,Friday,周五
2015-08-31,2015,8,31,Monday,周一
2015-09-01,2015,9,1,Tuesday,周二
2015-09-02,2015,9,2,Wednesday,周三
2015-09-06,2015,9,6,Sunday,周日
2015-09-07,2015,9,7,Monday,周一
2015-09-08,2015,9,8,Tuesday,周二
2015-09-09,2015,9,9,Wednesday,周三
2015-09-10,2015,9,10,Thursday,周四
2015-09-11,2015,9,11,Friday,周五
2015-09-14,2015,9,14,Monday,周一
2015-09-15,2015,9,15,Tuesday,周二
2015-09-16,2015,9,16,Wednesday,周三
2015-09-17,2015,9,17,Thursday,周四
2015-09-18,2015,9,18,Friday,周五
2015-09-21,2015,9,21,Monday,周一
2015-09-22,2015,9,22,Tuesday,周二
2015-09-23,2015,9,23,Wednesday,周三
2015-09-24,2015,9,24,Thursday,周四
2015-09-25,2015,9,25,Friday,周五
2015-09-28,2015,9,28,Monday,周一
2015-09-29,2015,9,29,Tuesday,周二
2015-09-30,2015,9,30,Wednesday,周三
2015-10-08,2015,10,8,Thursday,周四
2015-10-09,2015,10,9,Friday,周五
2015-10-10,2015,10,10,Saturday,周六
2015-10-12,2015,10,12,Monday,周一
2015-10-13,2015,10,13,Tuesday,周二
2015-10-14,2015,10,14,Wednesday,周三
2015-10-15,2015,10,15,Thursday,周四
2015-10-16,2015,10,16,Friday,周五
2015-10-19,2015,10,19,Monday,周一
2015-10-20,2015,10,20,Tuesday,周二
2015-10-21,2015,10,21,Wednesday,周三
2015-10-22,2015,10,22,Thursday,周四
2015-10-23,2015,10,23,Friday,周五
2015-10-26,2015,10,26,Monday,周一
2015-10-27,2015,10,27,Tuesday,周二
2015-10-28,2015,10,28,Wednesday,周三
2015-10-29,2015,10,29,Thursday,周四
2015-10-30,2015,10,30,Friday,周五
2015-11-02,2015,11,2,Monday,周一
2015-11-03,2015,11,3,Tuesday,周二
2015-11-04,2015,11,4,Wednesday,周三
2015-11-05,2015,11,5,Thursday,周四
2015-11-06,2015,11,6,Friday,周五
2015-11-09,2015,11,9,Monday,周一
2015-11-10,2015,11,10,Tuesday,周二
2015-11-11,2015,11,11,Wednesday,周三
2015-11-12,2015,11,12,Thursday,周四
2015-11-13,2015,11,13,Friday,周五
2015-11-16,2015,11,16,Monday,周一
2015-11-17,2015,11,17,Tuesday,周二
2015-11-18,2015,11,18,Wednesday,周三
2015-11-19,2015,11,19,Thursday,周四
2015-11-20,2015,11,20,Friday,周五
2015-11-23,2015,11,23,Monday,周一
2015-11-24,2015,11,24,Tuesday,周二
2015-11-25,2015,11,25,Wednesday,周三
2015-11-26,2015,11,26,Thursday,周四
2015-11-27,2015,11,27,Friday,周五
2015-11-30,2015,11,30,Monday,周一
2015-12-01,2015,12,1,Tuesday,周二
2015-12-02,2015,12,2,Wednesday,周三
2015-12-03,2015,12,3,Thursday,周四
2015-12-04,2015,12,4,Friday,周五
2015-12-07,2015,12,7,Monday,周一
2015-12-08,2015,12,8,Tuesday,周二
2015-12-09,2015,12,9,Wednesday,周三
2015-12-10,2015,12,10,Thursday,周四
2015-12-11,2015,12,11,Friday,周五
2015-12-14,2015,12,14,Monday,周一
2015-12-15,2015,12,15,Tuesday,周二
2015-12-16,2015,12,16,Wednesday,周三
2015-12-17,2015,12,17,Thursday,周四
2015-12-18,2015,12,18,Friday,周五
2015-12-21,2015,12,21,Monday,周一
2015-12-22,2015,12,22,Tuesday,周二
2015-12-23,2015,12,23,Wednesday,周三
2015-12-24,2015,12,24,Thursday,周四
2015-12-25,2015,12,25,Friday,周五
2015-12-28,2015,12,28,Monday,周一
2015-12-29,2015,12,29,Tuesday,周二
2015-12-30,2015,12,30,Wednesday,周三
2015-12-31,2015,12,31,Thursday,周四
2016-01-04,2016,1,4,Monday,周一
2016-01-05,2016,1,5,Tuesday,周二
2016-01-06,2016,1,6,Wednesday,周三
2016-01-07,2016,1,7,Thursday,周四
2016-01-08,2016,1,8,Friday,周五
2016-01-11,2016,1,11,Monday,周一
2016-01-12,2016,1,12,Tuesday,周二
2016-01-13,2016,1,13,Wednesday,周三
2016-01-14,2016,1,14,Thursday,周四
2016-01-15,2016,1,15,Friday,周五
2016-01-18,2016,1,18,Monday,周一
2016-01-19,2016,1,19,Tuesday,周二
2016-01-20,2016,1,20,Wednesday,周三
2016-01-21,2016,1,21,Thursday,周四
2016-01-22,2016,1,22,Friday,周五
2016-01-25,2016,1,25,Monday,周一
2016-01-26,2016,1,26,Tuesday,周二
2016-01-27,2016,1,27,Wednesday,周三
2016-01-28,2016,1,28,Thursday,周四
2016-01-29,2016,1,29,Friday,周五
2016-02-01,2016,2,1,Monday,周一
2016-02-02,2016,2,2,Tuesday,周二
2016-02-03,2016,2,3,Wednesday,周三
2016-02-04,2016,2,4,Thursday,周四
2016-02-05,2016,2,5,Friday,周五
2016-02-06,2016,2,6,Saturday,周六
2016-02-14,2016,2,14,Sunday,周日
2016-02-15,2016,2,15,Monday,周一
2016-02-16,2016,2,16,Tuesday,周二
2016-02-17,2016,2,17,Wednesday,周三
2016-02-18,2016,2,18,Thursday,周四
2016-02-19,2016,2,19,Friday,周五
2016-02-22,2016,2,22,Monday,周一
2016-02-23,2016,2,23,Tuesday,周二
2016-02-24,2016,2,24,Wednesday,周三
2016-02-25,2016,2,25,Thursday,周四
2016-02-26,2016,2,26,Friday,周五
2016-02-29,2016,2,29,Monday,周一
2016-03-01,2016,3,1,Tuesday,周二
2016-03-02,2016,3,2,Wednesday,周三
2016-03-03,2016,3,3,Thursday,周四
2016-03-04,2016,3,4,Friday,周五
2016-03-07,2016,3,7,Monday,周一
2016-03-08,2016,3,8,Tuesday,周二
2016-03-09,2016,3,9,Wednesday,周三
2016-03-10,2016,3,10,Thursday,周四
2016-03-11,2016,3,11,Friday,周五
2016-03-14,2016,3,14,Monday,周一
2016-03-15,2016,3,15,Tuesday,周二
2016-03-16,2016,3,16,Wednesday,周三
2016-03-17,2016,3,17,Thursday,周四
2016-03-18,2016,3,18,Friday,周五
2016-03-21,2016,3,21,Monday,周一
2016-03-22,2016,3,22,Tuesday,周二
2016-03-23,2016,3,23,Wednesday,周三
2016-03-24,2016,3,24,Thursday,周四
2016-03-25,2016,3,25,Friday,周五
2016-03-28,2016,3,28,Monday,周一
2016-03-29,2016,3,29,Tuesday,周二
2016-03-30,2016,3,30,Wednesday,周三
2016-03-31,2016,3,31,Thursday,周四
2016-04-01,2016,4,1,Friday,周五
2016-04-05,2016,4,5,Tuesday,周二
2016-04-06,2016,4,6,Wednesday,周三
2016-04-07,2016,4,7,Thursday,周四
2016-04-08,2016,4,8,Friday,周五
2016-04-11,2016,4,11,Monday,周一
